strategy,entry_time,entry_price,exit_time,exit_price,dir,volume,r_realized,gross_pnl,commission,net_pnl,reason,entry_path,entry_dt,exit_dt,hold_hours
007_symfastconfirm,1749747104,3392.71,1749747164,3390.105,-1,0.01,1.796551724138169,2.605000000000018,0.15,2.4550000000000183,TP,mechanical,2025-06-12 16:51:44+00:00,2025-06-12 16:52:44+00:00,0.016666666666666666
007_symfastconfirm,1749758922,3382.32,1749759027,3382.7250000000004,1,0.02,0.25000000000007017,0.8100000000004002,0.3,0.5100000000004001,LOCK,mechanical,2025-06-12 20:08:42+00:00,2025-06-12 20:10:27+00:00,0.029166666666666667
007_symfastconfirm,1749778200,3382.82,1749779437,3384.0860000000002,1,0.02,0.43061224489797717,2.532000000000153,0.3,2.232000000000153,TP,fast,2025-06-13 01:30:00+00:00,2025-06-13 01:50:37+00:00,0.3436111111111111
007_symfastconfirm,1749783618,3396.47,1749783689,3394.9049999999997,-1,0.02,0.25000000000001815,3.130000000000109,0.3,2.8300000000001093,LOCK,mechanical,2025-06-13 03:00:18+00:00,2025-06-13 03:01:29+00:00,0.01972222222222222
007_symfastconfirm,1749783764,3401.2,1749785377,3413.3199999999997,-1,0.02,-2.0,-24.23999999999978,0.3,-24.539999999999782,SL,mechanical,2025-06-13 03:02:44+00:00,2025-06-13 03:29:37+00:00,0.44805555555555554
007_symfastconfirm,1749787243,3419.91,1749787257,3416.97,-1,0.01,1.0137931034484218,2.9400000000000546,0.15,2.7900000000000547,PARTIAL_TP,mechanical,2025-06-13 04:00:43+00:00,2025-06-13 04:00:57+00:00,0.0038888888888888888
007_symfastconfirm,1749787243,3419.91,1749787300,3419.185,-1,0.01,0.25,0.724999999999909,0.15,0.574999999999909,LOCK,mechanical,2025-06-13 04:00:43+00:00,2025-06-13 04:01:40+00:00,0.015833333333333335
007_symfastconfirm,1749788104,3424.14,1749808166,3409.5,-1,0.01,1.0013679890560863,14.639999999999873,0.15,14.489999999999872,PARTIAL_TP,mechanical,2025-06-13 04:15:04+00:00,2025-06-13 09:49:26+00:00,5.572777777777778
007_symfastconfirm,1749788104,3424.14,1749813211,3420.4849999999997,-1,0.01,0.25000000000001554,3.6550000000002005,0.15,3.5050000000002006,LOCK,mechanical,2025-06-13 04:15:04+00:00,2025-06-13 11:13:31+00:00,6.974166666666667
007_symfastconfirm,1749829800,3430.52,1749830491,3439.7200000000007,-1,0.02,-2.0,-18.400000000001455,0.3,-18.700000000001456,SL,fast,2025-06-13 15:50:00+00:00,2025-06-13 16:01:31+00:00,0.19194444444444445
007_symfastconfirm,1749840346,3423.77,1749840387,3424.91,1,0.01,1.0,1.1399999999998727,0.15,0.9899999999998726,PARTIAL_TP,mechanical,2025-06-13 18:45:46+00:00,2025-06-13 18:46:27+00:00,0.01138888888888889
007_symfastconfirm,1749840346,3423.77,1749840475,3424.055,1,0.01,0.24999999999990027,0.2849999999998545,0.15,0.1349999999998545,LOCK,mechanical,2025-06-13 18:45:46+00:00,2025-06-13 18:47:55+00:00,0.035833333333333335
007_symfastconfirm,1750063303,3419.95,1750063634,3420.845,1,0.02,0.25,1.7899999999999634,0.3,1.4899999999999634,LOCK,mechanical,2025-06-16 08:41:43+00:00,2025-06-16 08:47:14+00:00,0.09194444444444444
007_symfastconfirm,1750064442,3419.51,1750064464,3421.07,1,0.01,1.0129870129870016,1.5599999999999454,0.15,1.4099999999999455,PARTIAL_TP,mechanical,2025-06-16 09:00:42+00:00,2025-06-16 09:01:04+00:00,0.006111111111111111
007_symfastconfirm,1750064442,3419.51,1750064540,3419.8950000000004,1,0.01,0.25000000000014766,0.3850000000002183,0.15,0.23500000000021828,LOCK,mechanical,2025-06-16 09:00:42+00:00,2025-06-16 09:02:20+00:00,0.02722222222222222
007_symfastconfirm,1750069800,3414.04,1750069837,3414.46,1,0.02,0.11052631578948754,0.8400000000001455,0.3,0.5400000000001455,TP,fast,2025-06-16 10:30:00+00:00,2025-06-16 10:30:37+00:00,0.010277777777777778
007_symfastconfirm,1750086000,3415.25,1750090077,3416.5625,1,0.02,0.25,2.625,0.3,2.325,LOCK,fast,2025-06-16 15:00:00+00:00,2025-06-16 16:07:57+00:00,1.1325
007_symfastconfirm,1750090602,3406.42,1750090657,3410.27,1,0.01,1.0131578947367696,3.849999999999909,0.15,3.699999999999909,PARTIAL_TP,mechanical,2025-06-16 16:16:42+00:00,2025-06-16 16:17:37+00:00,0.015277777777777777
007_symfastconfirm,1750090602,3406.42,1750090737,3414.46,1,0.01,2.1157894736841,8.039999999999964,0.15,7.889999999999963,TP,mechanical,2025-06-16 16:16:42+00:00,2025-06-16 16:18:57+00:00,0.0375
007_symfastconfirm,1750092119,3407.63,1750092579,3408.665,1,0.02,0.24999999999997255,2.069999999999709,0.3,1.769999999999709,LOCK,mechanical,2025-06-16 16:41:59+00:00,2025-06-16 16:49:39+00:00,0.12777777777777777
007_symfastconfirm,1750092857,3403.35,1750092872,3398.2099999999996,1,0.02,-2.0,-10.280000000000655,0.3,-10.580000000000656,SL,mechanical,2025-06-16 16:54:17+00:00,2025-06-16 16:54:32+00:00,0.004166666666666667
007_symfastconfirm,1750093800,3395.46,1750324262,3351.8599999999997,1,0.02,-2.0,-87.20000000000073,0.3,-87.50000000000072,SL,fast,2025-06-16 17:10:00+00:00,2025-06-19 09:11:02+00:00,64.01722222222222
007_symfastconfirm,1750351200,3365.55,1750351346,3367.536,1,0.02,0.3863813229571498,3.9719999999997526,0.3,3.671999999999753,TP,fast,2025-06-19 16:40:00+00:00,2025-06-19 16:42:26+00:00,0.04055555555555555
007_symfastconfirm,1750354800,3365.78,1750357287,3368.501,1,0.02,0.3837799717912479,5.442000000000007,0.3,5.1420000000000075,TP,fast,2025-06-19 17:40:00+00:00,2025-06-19 18:21:27+00:00,0.6908333333333333
007_symfastconfirm,1750360200,3367.86,1750360513,3367.089,-1,0.02,0.33668122270750994,1.542000000000371,0.3,1.242000000000371,TP,fast,2025-06-19 19:10:00+00:00,2025-06-19 19:15:13+00:00,0.08694444444444445
007_symfastconfirm,1750361083,3371.42,1750361224,3370.8475,-1,0.02,0.2500000000000993,1.1450000000004366,0.3,0.8450000000004365,LOCK,mechanical,2025-06-19 19:24:43+00:00,2025-06-19 19:27:04+00:00,0.03916666666666667
007_symfastconfirm,1750362000,3368.76,1750363898,3373.9000000000005,-1,0.02,-2.0,-10.280000000000655,0.3,-10.580000000000656,SL,fast,2025-06-19 19:40:00+00:00,2025-06-19 20:11:38+00:00,0.5272222222222223
007_symfastconfirm,1750383000,3366.45,1750383101,3366.753,1,0.02,0.2061224489797863,0.6060000000006767,0.3,0.3060000000006767,TP,fast,2025-06-20 01:30:00+00:00,2025-06-20 01:31:41+00:00,0.028055555555555556
007_symfastconfirm,1750383461,3364.1,1750383972,3364.4674999999997,1,0.02,0.24999999999984532,0.7349999999996726,0.3,0.4349999999996726,LOCK,mechanical,2025-06-20 01:37:41+00:00,2025-06-20 01:46:12+00:00,0.14194444444444446
007_symfastconfirm,1750393159,3358.13,1750394618,3359.415,1,0.02,0.24999999999995576,2.569999999999709,0.3,2.269999999999709,LOCK,mechanical,2025-06-20 04:19:19+00:00,2025-06-20 04:43:38+00:00,0.4052777777777778
007_symfastconfirm,1750397502,3354.7,1750398098,3355.7325,1,0.02,0.25000000000005507,2.0650000000005093,0.3,1.7650000000005093,LOCK,mechanical,2025-06-20 05:31:42+00:00,2025-06-20 05:41:38+00:00,0.16555555555555557
007_symfastconfirm,1750398884,3351.94,1750399047,3352.5875,1,0.02,0.2500000000000439,1.2950000000000728,0.3,0.9950000000000727,LOCK,mechanical,2025-06-20 05:54:44+00:00,2025-06-20 05:57:27+00:00,0.04527777777777778
007_symfastconfirm,1750423616,3358.97,1750423886,3355.82,-1,0.01,1.0128617363342467,3.149999999999636,0.15,2.9999999999996363,PARTIAL_TP,mechanical,2025-06-20 12:46:56+00:00,2025-06-20 12:51:26+00:00,0.075
007_symfastconfirm,1750423616,3358.97,1750429467,3353.021,-1,0.01,1.9128617363342029,5.948999999999614,0.15,5.798999999999614,TP,mechanical,2025-06-20 12:46:56+00:00,2025-06-20 14:24:27+00:00,1.6252777777777778
007_symfastconfirm,1750433563,3343.35,1750433642,3344.5724999999998,1,0.02,0.24999999999997674,2.444999999999709,0.3,2.144999999999709,LOCK,mechanical,2025-06-20 15:32:43+00:00,2025-06-20 15:34:02+00:00,0.021944444444444444
007_symfastconfirm,1750434227,3345.85,1750434329,3346.17,1,0.02,0.2500000000000888,0.6400000000003274,0.3,0.34000000000032743,LOCK,mechanical,2025-06-20 15:43:47+00:00,2025-06-20 15:45:29+00:00,0.028333333333333332
007_symfastconfirm,1750435200,3344.65,1750435527,3346.75,1,0.02,0.599999999999974,4.199999999999818,0.3,3.8999999999998183,TP,fast,2025-06-20 16:00:00+00:00,2025-06-20 16:05:27+00:00,0.09083333333333334
007_symfastconfirm,1750653600,3356.95,1750655438,3361.147,1,0.02,0.4978647686832975,8.394000000000233,0.3,8.094000000000232,TP,fast,2025-06-23 04:40:00+00:00,2025-06-23 05:10:38+00:00,0.5105555555555555
007_symfastconfirm,1750667623,3351.52,1750668216,3352.2375,1,0.02,0.2500000000000792,1.4350000000004002,0.3,1.1350000000004001,LOCK,mechanical,2025-06-23 08:33:43+00:00,2025-06-23 08:43:36+00:00,0.16472222222222221
007_symfastconfirm,1750668600,3356.53,1750668600,3354.388,1,0.02,-0.42669322709169083,-4.28400000000056,0.3,-4.58400000000056,TP,fast,2025-06-23 08:50:00+00:00,2025-06-23 08:50:00+00:00,0.0
007_symfastconfirm,1750677600,3360.34,1750680869,3367.4400000000005,-1,0.02,-2.0,-14.20000000000073,0.3,-14.50000000000073,SL,fast,2025-06-23 11:20:00+00:00,2025-06-23 12:14:29+00:00,0.9080555555555555
007_symfastconfirm,1750680917,3368.33,1750680976,3367.6225,-1,0.02,0.25,1.4149999999999636,0.3,1.1149999999999636,LOCK,mechanical,2025-06-23 12:15:17+00:00,2025-06-23 12:16:16+00:00,0.01638888888888889
007_symfastconfirm,1750681241,3366.28,1750681574,3367.78,-1,0.02,-2.0,-3.0,0.3,-3.3,SL,mechanical,2025-06-23 12:20:41+00:00,2025-06-23 12:26:14+00:00,0.0925
007_symfastconfirm,1750681800,3365.11,1750681802,3364.825,-1,0.02,0.3800000000004123,0.5700000000006185,0.3,0.27000000000061847,TP,fast,2025-06-23 12:30:00+00:00,2025-06-23 12:30:02+00:00,0.0005555555555555556
007_symfastconfirm,1750688385,3376.64,1750691381,3372.27,-1,0.01,1.0022935779815971,4.369999999999891,0.15,4.2199999999998905,PARTIAL_TP,mechanical,2025-06-23 14:19:45+00:00,2025-06-23 15:09:41+00:00,0.8322222222222222
007_symfastconfirm,1750688385,3376.64,1750691777,3368.146,-1,0.01,1.9481651376145503,8.493999999999687,0.15,8.343999999999687,TP,mechanical,2025-06-23 14:19:45+00:00,2025-06-23 15:16:17+00:00,0.9422222222222222
007_symfastconfirm,1750697084,3384.3,1750697114,3380.89,-1,0.01,1.0029411764707865,3.4100000000003092,0.15,3.2600000000003093,PARTIAL_TP,mechanical,2025-06-23 16:44:44+00:00,2025-06-23 16:45:14+00:00,0.008333333333333333
007_symfastconfirm,1750697084,3384.3,1750697137,3383.4500000000003,-1,0.01,0.25,0.8499999999999089,0.15,0.6999999999999089,LOCK,mechanical,2025-06-23 16:44:44+00:00,2025-06-23 16:45:37+00:00,0.014722222222222222
007_symfastconfirm,1750727924,3354.75,1750728760,3361.32,1,0.01,1.0061255742726523,6.570000000000163,0.15,6.4200000000001625,PARTIAL_TP,mechanical,2025-06-24 01:18:44+00:00,2025-06-24 01:32:40+00:00,0.23222222222222222
007_symfastconfirm,1750727924,3354.75,1750728995,3356.3824999999997,1,0.01,0.24999999999996517,1.6324999999997087,0.15,1.4824999999997088,LOCK,mechanical,2025-06-24 01:18:44+00:00,2025-06-24 01:36:35+00:00,0.2975
007_symfastconfirm,1750732519,3346.15,1750733375,3348.2575,1,0.02,0.2500000000000135,4.2150000000001455,0.3,3.9150000000001457,LOCK,mechanical,2025-06-24 02:35:19+00:00,2025-06-24 02:49:35+00:00,0.23777777777777778
007_symfastconfirm,1750733400,3347.75,1750734098,3337.6900000000005,1,0.02,-2.0,-20.11999999999898,0.3,-20.419999999998982,SL,fast,2025-06-24 02:50:00+00:00,2025-06-24 03:01:38+00:00,0.1938888888888889
007_symfastconfirm,1750735200,3346.7,1750735200,3343.915,1,0.02,-0.6402298850574512,-5.569999999999709,0.3,-5.869999999999709,TP,fast,2025-06-24 03:20:00+00:00,2025-06-24 03:20:00+00:00,0.0
007_symfastconfirm,1750747800,3353.59,1750747827,3352.796,-1,0.02,0.5089743589745843,1.5880000000006476,0.3,1.2880000000006475,TP,fast,2025-06-24 06:50:00+00:00,2025-06-24 06:50:27+00:00,0.0075
007_symfastconfirm,1750752864,3341.88,1750752980,3342.7175,1,0.02,0.2500000000000339,1.675000000000182,0.3,1.3750000000001819,LOCK,mechanical,2025-06-24 08:14:24+00:00,2025-06-24 08:16:20+00:00,0.03222222222222222
007_symfastconfirm,1750753578,3338.87,1750754415,3333.25,1,0.02,-2.0,-11.239999999999782,0.3,-11.539999999999782,SL,mechanical,2025-06-24 08:26:18+00:00,2025-06-24 08:40:15+00:00,0.2325
007_symfastconfirm,1750778817,3312.29,1750778898,3313.2625,1,0.02,0.24999999999994155,1.9449999999997092,0.3,1.6449999999997091,LOCK,mechanical,2025-06-24 15:26:57+00:00,2025-06-24 15:28:18+00:00,0.0225
007_symfastconfirm,1750779103,3308.49,1750779140,3309.06,1,0.02,0.25000000000004985,1.1400000000003274,0.3,0.8400000000003274,LOCK,mechanical,2025-06-24 15:31:43+00:00,2025-06-24 15:32:20+00:00,0.010277777777777778
007_symfastconfirm,1750779705,3305.58,1750779855,3306.6075,1,0.02,0.25000000000002764,2.055000000000291,0.3,1.755000000000291,LOCK,mechanical,2025-06-24 15:41:45+00:00,2025-06-24 15:44:15+00:00,0.041666666666666664
007_symfastconfirm,1750780200,3314.05,1750780200,3313.219,1,0.02,-0.20218978102192342,-1.662000000000262,0.3,-1.962000000000262,TP,fast,2025-06-24 15:50:00+00:00,2025-06-24 15:50:00+00:00,0.0
007_symfastconfirm,1750805400,3322.55,1750825118,3332.870000000001,-1,0.02,-2.0,-20.640000000001237,0.3,-20.940000000001238,SL,fast,2025-06-24 22:50:00+00:00,2025-06-25 04:18:38+00:00,5.477222222222222
007_symfastconfirm,1750825800,3328.93,1750825800,3329.52,-1,0.02,-0.17352941176474404,-1.180000000000291,0.3,-1.480000000000291,TP,fast,2025-06-25 04:30:00+00:00,2025-06-25 04:30:00+00:00,0.0
007_symfastconfirm,1750845600,3331.73,1750845953,3330.094,-1,0.02,0.576056338028128,3.2719999999999345,0.3,2.9719999999999347,TP,fast,2025-06-25 10:00:00+00:00,2025-06-25 10:05:53+00:00,0.09805555555555556
007_symfastconfirm,1750847477,3334.67,1750847581,3332.47,-1,0.01,1.0045662100457617,2.200000000000273,0.15,2.050000000000273,PARTIAL_TP,mechanical,2025-06-25 10:31:17+00:00,2025-06-25 10:33:01+00:00,0.028888888888888888
007_symfastconfirm,1750847477,3334.67,1750847840,3334.1225,-1,0.01,0.2500000000000519,0.5475000000001273,0.15,0.3975000000001273,LOCK,mechanical,2025-06-25 10:31:17+00:00,2025-06-25 10:37:20+00:00,0.10083333333333333
007_symfastconfirm,1750848281,3335.63,1750848494,3334.92,-1,0.02,0.25,1.4200000000000728,0.3,1.1200000000000727,LOCK,mechanical,2025-06-25 10:44:41+00:00,2025-06-25 10:48:14+00:00,0.059166666666666666
007_symfastconfirm,1750854940,3321.79,1750855025,3322.52,1,0.02,0.25,1.4600000000000364,0.3,1.1600000000000363,LOCK,mechanical,2025-06-25 12:35:40+00:00,2025-06-25 12:37:05+00:00,0.02361111111111111
007_symfastconfirm,1750867200,3320.97,1750867839,3314.8299999999995,1,0.02,-2.0,-12.280000000000655,0.3,-12.580000000000656,SL,fast,2025-06-25 16:00:00+00:00,2025-06-25 16:10:39+00:00,0.1775
007_symfastconfirm,1750906300,3339.58,1750906385,3339.335,-1,0.02,0.24999999999988398,0.4899999999997818,0.3,0.1899999999997818,LOCK,mechanical,2025-06-26 02:51:40+00:00,2025-06-26 02:53:05+00:00,0.02361111111111111
007_symfastconfirm,1750907400,3334.89,1750907400,3337.938,-1,0.02,-2.381249999999807,-6.096000000000458,0.3,-6.396000000000458,TP,fast,2025-06-26 03:10:00+00:00,2025-06-26 03:10:00+00:00,0.0
007_symfastconfirm,1750916801,3340.22,1750916855,3338.91,-1,0.01,1.0234374999997975,1.3099999999999454,0.15,1.1599999999999455,PARTIAL_TP,mechanical,2025-06-26 05:46:41+00:00,2025-06-26 05:47:35+00:00,0.015
007_symfastconfirm,1750916801,3340.22,1750916910,3339.8999999999996,-1,0.01,0.2500000000000888,0.3200000000001637,0.15,0.17000000000016371,LOCK,mechanical,2025-06-26 05:46:41+00:00,2025-06-26 05:48:30+00:00,0.03027777777777778
007_symfastconfirm,1750933259,3344.9,1750939617,3344.1925,-1,0.02,0.25,1.4149999999999636,0.3,1.1149999999999636,LOCK,mechanical,2025-06-26 10:20:59+00:00,2025-06-26 12:06:57+00:00,1.7661111111111112
007_symfastconfirm,1750949262,3332.49,1750949607,3333.3824999999997,1,0.02,0.25,1.7849999999998545,0.3,1.4849999999998544,LOCK,mechanical,2025-06-26 14:47:42+00:00,2025-06-26 14:53:27+00:00,0.09583333333333334
007_symfastconfirm,1750952957,3329.03,1750952981,3331.55,1,0.01,1.0039840637449253,2.519999999999982,0.15,2.369999999999982,PARTIAL_TP,mechanical,2025-06-26 15:49:17+00:00,2025-06-26 15:49:41+00:00,0.006666666666666667
007_symfastconfirm,1750952957,3329.03,1750953040,3329.6575000000003,1,0.01,0.25,0.6275000000000546,0.15,0.47750000000005455,LOCK,mechanical,2025-06-26 15:49:17+00:00,2025-06-26 15:50:40+00:00,0.023055555555555555
007_symfastconfirm,1750956600,3326.08,1750956600,3318.473,1,0.02,-0.9310893512851779,-15.213999999999942,0.3,-15.513999999999943,TP,fast,2025-06-26 16:50:00+00:00,2025-06-26 16:50:00+00:00,0.0
007_symfastconfirm,1750988618,3320.25,1750989333,3321.14,1,0.02,0.24999999999996805,1.7799999999997453,0.3,1.4799999999997453,LOCK,mechanical,2025-06-27 01:43:38+00:00,2025-06-27 01:55:33+00:00,0.1986111111111111
007_symfastconfirm,1750989600,3321.61,1750989620,3322.006,1,0.02,0.29552238805956876,0.7919999999994616,0.3,0.4919999999994616,TP,fast,2025-06-27 02:00:00+00:00,2025-06-27 02:00:20+00:00,0.005555555555555556
007_symfastconfirm,1750991644,3319.55,1750992340,3320.98,1,0.01,1.0671641791046018,1.4299999999998363,0.15,1.2799999999998364,PARTIAL_TP,mechanical,2025-06-27 02:34:04+00:00,2025-06-27 02:45:40+00:00,0.19333333333333333
007_symfastconfirm,1750991644,3319.55,1750992401,3319.885,1,0.01,0.2500000000000848,0.3350000000000364,0.15,0.18500000000003639,LOCK,mechanical,2025-06-27 02:34:04+00:00,2025-06-27 02:46:41+00:00,0.21027777777777779
007_symfastconfirm,1750994142,3315.92,1750994321,3316.2275,1,0.02,0.24999999999990757,0.6149999999997817,0.3,0.31499999999978173,LOCK,mechanical,2025-06-27 03:15:42+00:00,2025-06-27 03:18:41+00:00,0.04972222222222222
007_symfastconfirm,1751005024,3303.77,1751017171,3287.43,1,0.02,-2.0,-32.68000000000029,0.3,-32.98000000000029,SL,mechanical,2025-06-27 06:17:04+00:00,2025-06-27 09:39:31+00:00,3.3741666666666665
007_symfastconfirm,1751017800,3289.96,1751018248,3293.997,1,0.02,0.5583679114799166,8.073999999999614,0.3,7.7739999999996146,TP,fast,2025-06-27 09:50:00+00:00,2025-06-27 09:57:28+00:00,0.12444444444444444
007_symfastconfirm,1751032457,3280.64,1751033081,3287.91,1,0.01,1.0055325034578095,7.269999999999982,0.15,7.1199999999999815,PARTIAL_TP,mechanical,2025-06-27 13:54:17+00:00,2025-06-27 14:04:41+00:00,0.17333333333333334
007_symfastconfirm,1751032457,3280.64,1751034282,3282.4474999999998,1,0.01,0.24999999999998426,1.8074999999998909,0.15,1.657499999999891,LOCK,mechanical,2025-06-27 13:54:17+00:00,2025-06-27 14:24:42+00:00,0.5069444444444444
007_symfastconfirm,1751035725,3280.01,1751036176,3282.46,1,0.01,1.0082304526748902,2.449999999999818,0.15,2.299999999999818,PARTIAL_TP,mechanical,2025-06-27 14:48:45+00:00,2025-06-27 14:56:16+00:00,0.12527777777777777
007_symfastconfirm,1751035725,3280.01,1751036320,3280.6175000000003,1,0.01,0.2500000000000468,0.6075000000000728,0.15,0.45750000000007274,LOCK,mechanical,2025-06-27 14:48:45+00:00,2025-06-27 14:58:40+00:00,0.16527777777777777
007_symfastconfirm,1751036400,3281.49,1751036499,3282.0910000000003,1,0.02,0.26244541484741357,1.202000000001135,0.3,0.902000000001135,TP,fast,2025-06-27 15:00:00+00:00,2025-06-27 15:01:39+00:00,0.0275
007_symfastconfirm,1751040118,3266.76,1751043155,3274.04,1,0.01,1.002754820936574,7.279999999999745,0.15,7.129999999999745,PARTIAL_TP,mechanical,2025-06-27 16:01:58+00:00,2025-06-27 16:52:35+00:00,0.8436111111111111
007_symfastconfirm,1751040118,3266.76,1751044587,3268.5750000000003,1,0.01,0.25,1.8150000000000548,0.15,1.6650000000000549,LOCK,mechanical,2025-06-27 16:01:58+00:00,2025-06-27 17:16:27+00:00,1.2413888888888889
007_symfastconfirm,1751246718,3254.74,1751247578,3261.81,1,0.01,1.0028368794326215,7.070000000000164,0.15,6.920000000000163,PARTIAL_TP,mechanical,2025-06-30 01:25:18+00:00,2025-06-30 01:39:38+00:00,0.2388888888888889
007_symfastconfirm,1751246718,3254.74,1751248837,3267.465,1,0.01,1.8049645390070972,12.725000000000364,0.15,12.575000000000363,TP,mechanical,2025-06-30 01:25:18+00:00,2025-06-30 02:00:37+00:00,0.5886111111111111
007_symfastconfirm,1751271627,3287.84,1751286215,3286.0025,-1,0.02,0.2500000000000155,3.6750000000001823,0.3,3.3750000000001825,LOCK,mechanical,2025-06-30 08:20:27+00:00,2025-06-30 12:23:35+00:00,4.052222222222222
007_symfastconfirm,1751313645,3298.11,1751314890,3297.105,-1,0.02,0.25000000000002826,2.0100000000002183,0.3,1.7100000000002182,LOCK,mechanical,2025-06-30 20:00:45+00:00,2025-06-30 20:21:30+00:00,0.3458333333333333
007_symfastconfirm,1751325000,3307.97,1751326457,3305.93,-1,0.02,0.7034482758620344,4.079999999999927,0.3,3.7799999999999274,TP,fast,2025-06-30 23:10:00+00:00,2025-06-30 23:34:17+00:00,0.4047222222222222
007_symfastconfirm,1751334660,3310.92,1751336214,3310.195,-1,0.02,0.2499999999999608,1.449999999999818,0.3,1.149999999999818,LOCK,mechanical,2025-07-01 01:51:00+00:00,2025-07-01 02:16:54+00:00,0.43166666666666664
007_symfastconfirm,1751342162,3313.4,1751342917,3317.9,-1,0.02,-2.0,-9.0,0.3,-9.3,SL,mechanical,2025-07-01 03:56:02+00:00,2025-07-01 04:08:37+00:00,0.20972222222222223
007_symfastconfirm,1751357580,3326.84,1751358696,3330.5,-1,0.02,-2.0,-7.319999999999709,0.3,-7.619999999999709,SL,mechanical,2025-07-01 08:13:00+00:00,2025-07-01 08:31:36+00:00,0.31
007_symfastconfirm,1751358946,3331.93,1751359537,3331.0325,-1,0.02,0.25,1.795000000000073,0.3,1.495000000000073,LOCK,mechanical,2025-07-01 08:35:46+00:00,2025-07-01 08:45:37+00:00,0.16416666666666666
007_symfastconfirm,1751367868,3341.79,1751368408,3338.26,-1,0.01,1.0,3.5299999999997453,0.15,3.3799999999997454,PARTIAL_TP,mechanical,2025-07-01 11:04:28+00:00,2025-07-01 11:13:28+00:00,0.15
007_symfastconfirm,1751367868,3341.79,1751369642,3340.9075000000003,-1,0.01,0.24999999999993558,0.8824999999997091,0.15,0.732499999999709,LOCK,mechanical,2025-07-01 11:04:28+00:00,2025-07-01 11:34:02+00:00,0.49277777777777776
007_symfastconfirm,1751376600,3346.76,1751377171,3345.864,-1,0.02,0.5463414634146382,1.792000000000371,0.3,1.492000000000371,TP,fast,2025-07-01 13:30:00+00:00,2025-07-01 13:39:31+00:00,0.15861111111111112
007_symfastconfirm,1751377756,3349.08,1751377946,3348.67,-1,0.02,0.24999999999986136,0.819999999999709,0.3,0.5199999999997089,LOCK,mechanical,2025-07-01 13:49:16+00:00,2025-07-01 13:52:26+00:00,0.05277777777777778
007_symfastconfirm,1751385067,3357.34,1751385101,3356.42,-1,0.01,1.0109890109892525,0.9200000000000729,0.15,0.7700000000000728,PARTIAL_TP,mechanical,2025-07-01 15:51:07+00:00,2025-07-01 15:51:41+00:00,0.009444444444444445
007_symfastconfirm,1751385067,3357.34,1751385206,3357.1125,-1,0.01,0.25,0.22749999999996362,0.15,0.07749999999996363,LOCK,mechanical,2025-07-01 15:51:07+00:00,2025-07-01 15:53:26+00:00,0.03861111111111111
007_symfastconfirm,1751385632,3354.86,1751385637,3355.0400000000004,-1,0.02,-2.0,-0.3600000000005821,0.3,-0.6600000000005821,SL,mechanical,2025-07-01 16:00:32+00:00,2025-07-01 16:00:37+00:00,0.001388888888888889
007_symfastconfirm,1751386200,3348.78,1751386200,3354.529,-1,0.02,-63.87777777767223,-11.497999999999593,0.3,-11.797999999999593,TP,fast,2025-07-01 16:10:00+00:00,2025-07-01 16:10:00+00:00,0.0
007_symfastconfirm,1751396099,3338.31,1751396439,3341.0,1,0.01,1.0037313432834936,2.6900000000000546,0.15,2.5400000000000547,PARTIAL_TP,mechanical,2025-07-01 18:54:59+00:00,2025-07-01 19:00:39+00:00,0.09444444444444444
007_symfastconfirm,1751396099,3338.31,1751397758,3338.98,1,0.01,0.25,0.6700000000000728,0.15,0.5200000000000727,LOCK,mechanical,2025-07-01 18:54:59+00:00,2025-07-01 19:22:38+00:00,0.4608333333333333
007_symfastconfirm,1751397779,3338.91,1751397860,3339.1974999999998,1,0.02,0.24999999999990113,0.5749999999998181,0.3,0.2749999999998181,LOCK,mechanical,2025-07-01 19:22:59+00:00,2025-07-01 19:24:20+00:00,0.0225
007_symfastconfirm,1751426400,3340.87,1751426910,3338.5879999999997,-1,0.02,0.5331775700934687,4.564000000000306,0.3,4.264000000000306,TP,fast,2025-07-02 03:20:00+00:00,2025-07-02 03:28:30+00:00,0.14166666666666666
007_symfastconfirm,1751430883,3333.44,1751430943,3333.925,1,0.02,0.2500000000000586,0.9700000000002547,0.3,0.6700000000002546,LOCK,mechanical,2025-07-02 04:34:43+00:00,2025-07-02 04:35:43+00:00,0.016666666666666666
007_symfastconfirm,1751434200,3331.03,1751434476,3331.848,1,0.02,0.42604166666652354,1.6359999999995125,0.3,1.3359999999995125,TP,fast,2025-07-02 05:30:00+00:00,2025-07-02 05:34:36+00:00,0.07666666666666666
007_symfastconfirm,1751448161,3333.57,1751448217,3334.01,1,0.02,0.25,0.8800000000001091,0.3,0.5800000000001091,LOCK,mechanical,2025-07-02 09:22:41+00:00,2025-07-02 09:23:37+00:00,0.015555555555555555
007_symfastconfirm,1751448641,3334.53,1751448662,3334.6450000000004,1,0.02,0.25000000000049427,0.23000000000047294,0.3,-0.06999999999952705,LOCK,mechanical,2025-07-02 09:30:41+00:00,2025-07-02 09:31:02+00:00,0.005833333333333334
007_symfastconfirm,1751451016,3328.47,1751451037,3330.41,1,0.01,1.0104166666666567,1.9400000000000546,0.15,1.7900000000000547,PARTIAL_TP,mechanical,2025-07-02 10:10:16+00:00,2025-07-02 10:10:37+00:00,0.005833333333333334
